"global_step","DRRandom_04-01-36-40 - _step","DRRandom_04-01-36-40 - _step__MIN","DRRandom_04-01-36-40 - _step__MAX","DRRandom_04-01-36-40 - episode_lengths/step","DRRandom_04-01-36-40 - episode_lengths/step__MIN","DRRandom_04-01-36-40 - episode_lengths/step__MAX"
"380633088","2907","2907","2907","60.74306106567383","60.74306106567383","60.74306106567383"
"381157376","2911","2911","2911","61.039920806884766","61.039920806884766","61.039920806884766"
"381681664","2915","2915","2915","61.41294860839844","61.41294860839844","61.41294860839844"
"382205952","2919","2919","2919","61.36243438720703","61.36243438720703","61.36243438720703"
"382730240","2923","2923","2923","61.36260223388672","61.36260223388672","61.36260223388672"
"383254528","2927","2927","2927","63.12525177001953","63.12525177001953","63.12525177001953"
"383778816","2931","2931","2931","61.82804489135742","61.82804489135742","61.82804489135742"
"384303104","2935","2935","2935","62.99101257324219","62.99101257324219","62.99101257324219"
"384827392","2939","2939","2939","61.83382034301758","61.83382034301758","61.83382034301758"
"385351680","2943","2943","2943","61.108524322509766","61.108524322509766","61.108524322509766"
"385875968","2947","2947","2947","61.534149169921875","61.534149169921875","61.534149169921875"
"386400256","2951","2951","2951","61.468196868896484","61.468196868896484","61.468196868896484"
"386924544","2955","2955","2955","61.81074905395508","61.81074905395508","61.81074905395508"
"387448832","2959","2959","2959","60.894432067871094","60.894432067871094","60.894432067871094"
"387973120","2963","2963","2963","62.81321716308594","62.81321716308594","62.81321716308594"
"388497408","2967","2967","2967","61.64955520629883","61.64955520629883","61.64955520629883"
"389021696","2971","2971","2971","61.5854377746582","61.5854377746582","61.5854377746582"
"389545984","2975","2975","2975","62.29813003540039","62.29813003540039","62.29813003540039"
"390070272","2979","2979","2979","60.30878829956055","60.30878829956055","60.30878829956055"
"390594560","2983","2983","2983","60.91538619995117","60.91538619995117","60.91538619995117"
"391118848","2987","2987","2987","63.70137405395508","63.70137405395508","63.70137405395508"
"391643136","2991","2991","2991","62.2218017578125","62.2218017578125","62.2218017578125"
"392167424","2995","2995","2995","59.76592254638672","59.76592254638672","59.76592254638672"
"392691712","2999","2999","2999","60.488895416259766","60.488895416259766","60.488895416259766"
"393216000","3003","3003","3003","61.57825469970703","61.57825469970703","61.57825469970703"
"393740288","3007","3007","3007","63.73362350463867","63.73362350463867","63.73362350463867"
"394264576","3011","3011","3011","59.66373825073242","59.66373825073242","59.66373825073242"
"394788864","3015","3015","3015","60.28769302368164","60.28769302368164","60.28769302368164"
"395313152","3019","3019","3019","61.3414192199707","61.3414192199707","61.3414192199707"
"395837440","3023","3023","3023","62.039608001708984","62.039608001708984","62.039608001708984"
"396361728","3027","3027","3027","61.301795959472656","61.301795959472656","61.301795959472656"
"396886016","3031","3031","3031","61.47064971923828","61.47064971923828","61.47064971923828"
"397410304","3035","3035","3035","63.36606979370117","63.36606979370117","63.36606979370117"
"397934592","3039","3039","3039","62.016536712646484","62.016536712646484","62.016536712646484"
"398458880","3043","3043","3043","62.772884368896484","62.772884368896484","62.772884368896484"
"398983168","3047","3047","3047","60.82975387573242","60.82975387573242","60.82975387573242"
"399507456","3051","3051","3051","61.93006134033203","61.93006134033203","61.93006134033203"
"400031744","3055","3055","3055","59.779300689697266","59.779300689697266","59.779300689697266"
"400556032","3059","3059","3059","64.61743927001953","64.61743927001953","64.61743927001953"
"401080320","3063","3063","3063","60.921180725097656","60.921180725097656","60.921180725097656"
"401604608","3067","3067","3067","60.310546875","60.310546875","60.310546875"
"402128896","3071","3071","3071","60.234012603759766","60.234012603759766","60.234012603759766"
"402653184","3075","3075","3075","60.573246002197266","60.573246002197266","60.573246002197266"
"403177472","3079","3079","3079","62.48672103881836","62.48672103881836","62.48672103881836"
"403701760","3083","3083","3083","62.237239837646484","62.237239837646484","62.237239837646484"
"404226048","3087","3087","3087","60.308837890625","60.308837890625","60.308837890625"
"404750336","3091","3091","3091","63.8034553527832","63.8034553527832","63.8034553527832"
"405274624","3095","3095","3095","62.265541076660156","62.265541076660156","62.265541076660156"
"405798912","3099","3099","3099","59.721248626708984","59.721248626708984","59.721248626708984"
"406323200","3103","3103","3103","62.41391372680664","62.41391372680664","62.41391372680664"
"406847488","3107","3107","3107","61.9290657043457","61.9290657043457","61.9290657043457"
"407371776","3111","3111","3111","62.94412612915039","62.94412612915039","62.94412612915039"
"407896064","3115","3115","3115","63.48972702026367","63.48972702026367","63.48972702026367"
"408420352","3119","3119","3119","60.65314865112305","60.65314865112305","60.65314865112305"
"408944640","3123","3123","3123","62.70185470581055","62.70185470581055","62.70185470581055"
"409468928","3127","3127","3127","60.54952621459961","60.54952621459961","60.54952621459961"
"409993216","3131","3131","3131","61.33066940307617","61.33066940307617","61.33066940307617"
"410517504","3135","3135","3135","61.15034866333008","61.15034866333008","61.15034866333008"
"411041792","3139","3139","3139","60.1933708190918","60.1933708190918","60.1933708190918"
"411566080","3143","3143","3143","61.581565856933594","61.581565856933594","61.581565856933594"
"412090368","3147","3147","3147","62.493919372558594","62.493919372558594","62.493919372558594"
"412614656","3151","3151","3151","60.678436279296875","60.678436279296875","60.678436279296875"
"413138944","3155","3155","3155","58.78569793701172","58.78569793701172","58.78569793701172"
"413663232","3159","3159","3159","61.64788055419922","61.64788055419922","61.64788055419922"
"414187520","3163","3163","3163","62.661102294921875","62.661102294921875","62.661102294921875"
"414711808","3167","3167","3167","59.50447463989258","59.50447463989258","59.50447463989258"
"415236096","3171","3171","3171","62.58085250854492","62.58085250854492","62.58085250854492"
"415760384","3175","3175","3175","60.5330810546875","60.5330810546875","60.5330810546875"
"416284672","3179","3179","3179","60.29218673706055","60.29218673706055","60.29218673706055"
"416808960","3183","3183","3183","59.096092224121094","59.096092224121094","59.096092224121094"
"417333248","3187","3187","3187","62.6514778137207","62.6514778137207","62.6514778137207"
"417857536","3191","3191","3191","61.10954284667969","61.10954284667969","61.10954284667969"
"418381824","3195","3195","3195","61.19260025024414","61.19260025024414","61.19260025024414"
"418906112","3199","3199","3199","61.71366882324219","61.71366882324219","61.71366882324219"
"419430400","3203","3203","3203","59.29921340942383","59.29921340942383","59.29921340942383"
"419954688","3207","3207","3207","61.321693420410156","61.321693420410156","61.321693420410156"
"420478976","3211","3211","3211","60.04356384277344","60.04356384277344","60.04356384277344"
"421003264","3215","3215","3215","59.96870040893555","59.96870040893555","59.96870040893555"
"421527552","3219","3219","3219","59.5892333984375","59.5892333984375","59.5892333984375"
"422051840","3223","3223","3223","62.33134078979492","62.33134078979492","62.33134078979492"
"422576128","3227","3227","3227","60.67345428466797","60.67345428466797","60.67345428466797"
"423100416","3231","3231","3231","62.43039321899414","62.43039321899414","62.43039321899414"
"423624704","3235","3235","3235","61.85441589355469","61.85441589355469","61.85441589355469"
"424148992","3239","3239","3239","62.05644989013672","62.05644989013672","62.05644989013672"
"424673280","3243","3243","3243","61.34465789794922","61.34465789794922","61.34465789794922"
"425197568","3247","3247","3247","63.77851486206055","63.77851486206055","63.77851486206055"
"425721856","3251","3251","3251","61.95744323730469","61.95744323730469","61.95744323730469"
"426246144","3255","3255","3255","59.52126693725586","59.52126693725586","59.52126693725586"
"426770432","3259","3259","3259","60.20452880859375","60.20452880859375","60.20452880859375"
"427294720","3263","3263","3263","62.66075134277344","62.66075134277344","62.66075134277344"
"427819008","3267","3267","3267","60.42724609375","60.42724609375","60.42724609375"
"428343296","3271","3271","3271","63.48213195800781","63.48213195800781","63.48213195800781"
"428867584","3275","3275","3275","60.69400405883789","60.69400405883789","60.69400405883789"
"429391872","3279","3279","3279","60.75303268432617","60.75303268432617","60.75303268432617"
"429916160","3283","3283","3283","61.54719161987305","61.54719161987305","61.54719161987305"
"430440448","3287","3287","3287","62.7725830078125","62.7725830078125","62.7725830078125"
"430964736","3291","3291","3291","61.08135223388672","61.08135223388672","61.08135223388672"
"431489024","3295","3295","3295","61.14830017089844","61.14830017089844","61.14830017089844"
"432013312","3299","3299","3299","63.18914031982422","63.18914031982422","63.18914031982422"
"432537600","3303","3303","3303","60.255706787109375","60.255706787109375","60.255706787109375"
"433061888","3307","3307","3307","59.72360610961914","59.72360610961914","59.72360610961914"
"433586176","3311","3311","3311","62.32326126098633","62.32326126098633","62.32326126098633"
"434110464","3315","3315","3315","60.07070541381836","60.07070541381836","60.07070541381836"
"434634752","3319","3319","3319","64.33171844482422","64.33171844482422","64.33171844482422"
"435159040","3323","3323","3323","61.828147888183594","61.828147888183594","61.828147888183594"
"435683328","3327","3327","3327","59.770790100097656","59.770790100097656","59.770790100097656"
"436207616","3331","3331","3331","61.02109146118164","61.02109146118164","61.02109146118164"
"436731904","3335","3335","3335","61.42064666748047","61.42064666748047","61.42064666748047"
"437256192","3339","3339","3339","59.94964599609375","59.94964599609375","59.94964599609375"
"437780480","3343","3343","3343","60.12651062011719","60.12651062011719","60.12651062011719"
"438304768","3347","3347","3347","60.77405548095703","60.77405548095703","60.77405548095703"
"438829056","3351","3351","3351","60.36280059814453","60.36280059814453","60.36280059814453"
"439353344","3355","3355","3355","60.28885269165039","60.28885269165039","60.28885269165039"
"439877632","3359","3359","3359","61.1416130065918","61.1416130065918","61.1416130065918"
"440401920","3363","3363","3363","59.51070022583008","59.51070022583008","59.51070022583008"
"440926208","3367","3367","3367","60.70942687988281","60.70942687988281","60.70942687988281"
"441450496","3371","3371","3371","59.36654281616211","59.36654281616211","59.36654281616211"
"441974784","3375","3375","3375","60.92522430419922","60.92522430419922","60.92522430419922"
"442499072","3379","3379","3379","59.608680725097656","59.608680725097656","59.608680725097656"
"443023360","3383","3383","3383","58.62530517578125","58.62530517578125","58.62530517578125"
"443547648","3387","3387","3387","59.15380096435547","59.15380096435547","59.15380096435547"
"444071936","3391","3391","3391","59.168670654296875","59.168670654296875","59.168670654296875"
"444596224","3395","3395","3395","61.12752914428711","61.12752914428711","61.12752914428711"
"445120512","3399","3399","3399","61.51913070678711","61.51913070678711","61.51913070678711"
"445644800","3403","3403","3403","61.59685516357422","61.59685516357422","61.59685516357422"
"446169088","3407","3407","3407","60.10417938232422","60.10417938232422","60.10417938232422"
"446693376","3411","3411","3411","60.00666427612305","60.00666427612305","60.00666427612305"
"447217664","3415","3415","3415","62.92542266845703","62.92542266845703","62.92542266845703"
"447741952","3419","3419","3419","60.20878219604492","60.20878219604492","60.20878219604492"
"448266240","3423","3423","3423","58.15325927734375","58.15325927734375","58.15325927734375"
"448790528","3427","3427","3427","60.200199127197266","60.200199127197266","60.200199127197266"
"449314816","3431","3431","3431","60.3042106628418","60.3042106628418","60.3042106628418"
"449839104","3435","3435","3435","59.23680877685547","59.23680877685547","59.23680877685547"
"450363392","3439","3439","3439","59.28142547607422","59.28142547607422","59.28142547607422"
"450887680","3443","3443","3443","59.57393264770508","59.57393264770508","59.57393264770508"
"451411968","3447","3447","3447","60.4154167175293","60.4154167175293","60.4154167175293"
"451936256","3451","3451","3451","59.90383529663086","59.90383529663086","59.90383529663086"
"452460544","3455","3455","3455","58.19211196899414","58.19211196899414","58.19211196899414"
"452984832","3459","3459","3459","62.1361083984375","62.1361083984375","62.1361083984375"
"453509120","3463","3463","3463","59.543479919433594","59.543479919433594","59.543479919433594"
"454033408","3467","3467","3467","60.445068359375","60.445068359375","60.445068359375"
"454557696","3471","3471","3471","60.03316116333008","60.03316116333008","60.03316116333008"
"455081984","3475","3475","3475","60.59521484375","60.59521484375","60.59521484375"
"455606272","3479","3479","3479","61.474822998046875","61.474822998046875","61.474822998046875"
"456130560","3483","3483","3483","57.93115234375","57.93115234375","57.93115234375"
"456654848","3487","3487","3487","61.41173553466797","61.41173553466797","61.41173553466797"
"457179136","3491","3491","3491","58.88302993774414","58.88302993774414","58.88302993774414"
"457703424","3495","3495","3495","60.2317008972168","60.2317008972168","60.2317008972168"
"458227712","3499","3499","3499","60.4130859375","60.4130859375","60.4130859375"
"458752000","3503","3503","3503","59.7039794921875","59.7039794921875","59.7039794921875"
"459276288","3507","3507","3507","60.59096908569336","60.59096908569336","60.59096908569336"
"459800576","3511","3511","3511","59.5068244934082","59.5068244934082","59.5068244934082"
"460324864","3515","3515","3515","60.22103500366211","60.22103500366211","60.22103500366211"
"460849152","3519","3519","3519","60.45689392089844","60.45689392089844","60.45689392089844"
"461373440","3523","3523","3523","59.340721130371094","59.340721130371094","59.340721130371094"
"461897728","3527","3527","3527","59.3755989074707","59.3755989074707","59.3755989074707"
"462422016","3531","3531","3531","58.94630813598633","58.94630813598633","58.94630813598633"
"462946304","3535","3535","3535","59.76064682006836","59.76064682006836","59.76064682006836"
"463470592","3539","3539","3539","58.95783233642578","58.95783233642578","58.95783233642578"
"463994880","3543","3543","3543","58.32074737548828","58.32074737548828","58.32074737548828"
"464519168","3547","3547","3547","60.1705436706543","60.1705436706543","60.1705436706543"
"465043456","3551","3551","3551","60.33665084838867","60.33665084838867","60.33665084838867"
"465567744","3555","3555","3555","59.05884552001953","59.05884552001953","59.05884552001953"
"466092032","3559","3559","3559","59.53653335571289","59.53653335571289","59.53653335571289"
"466616320","3563","3563","3563","59.77467727661133","59.77467727661133","59.77467727661133"
"467140608","3567","3567","3567","59.018035888671875","59.018035888671875","59.018035888671875"
"467664896","3571","3571","3571","59.06706237792969","59.06706237792969","59.06706237792969"
"468189184","3575","3575","3575","59.545326232910156","59.545326232910156","59.545326232910156"
"468713472","3579","3579","3579","60.42410659790039","60.42410659790039","60.42410659790039"
"469237760","3583","3583","3583","57.75897979736328","57.75897979736328","57.75897979736328"
"469762048","3587","3587","3587","60.13484191894531","60.13484191894531","60.13484191894531"
"470286336","3591","3591","3591","60.86051559448242","60.86051559448242","60.86051559448242"
"470810624","3595","3595","3595","59.26345443725586","59.26345443725586","59.26345443725586"
"471334912","3599","3599","3599","60.6803092956543","60.6803092956543","60.6803092956543"
"471859200","3603","3603","3603","60.21306610107422","60.21306610107422","60.21306610107422"
"472383488","3607","3607","3607","59.29559326171875","59.29559326171875","59.29559326171875"
"472907776","3611","3611","3611","58.8199462890625","58.8199462890625","58.8199462890625"
"473432064","3615","3615","3615","58.57258605957031","58.57258605957031","58.57258605957031"
"473956352","3619","3619","3619","60.69327163696289","60.69327163696289","60.69327163696289"
"474480640","3623","3623","3623","59.85091018676758","59.85091018676758","59.85091018676758"
"475004928","3627","3627","3627","61.96398162841797","61.96398162841797","61.96398162841797"
"475529216","3631","3631","3631","59.958396911621094","59.958396911621094","59.958396911621094"
"476053504","3635","3635","3635","59.43694305419922","59.43694305419922","59.43694305419922"
"476577792","3639","3639","3639","60.227840423583984","60.227840423583984","60.227840423583984"
"477102080","3643","3643","3643","59.76113510131836","59.76113510131836","59.76113510131836"
"477626368","3647","3647","3647","61.50362777709961","61.50362777709961","61.50362777709961"
"478150656","3651","3651","3651","61.373313903808594","61.373313903808594","61.373313903808594"
"478674944","3655","3655","3655","59.319740295410156","59.319740295410156","59.319740295410156"
"479199232","3659","3659","3659","61.94820022583008","61.94820022583008","61.94820022583008"
"479723520","3663","3663","3663","60.79231643676758","60.79231643676758","60.79231643676758"
"480247808","3667","3667","3667","58.83429718017578","58.83429718017578","58.83429718017578"
"480772096","3671","3671","3671","60.64426803588867","60.64426803588867","60.64426803588867"
"481296384","3675","3675","3675","59.279296875","59.279296875","59.279296875"
"481820672","3679","3679","3679","60.297889709472656","60.297889709472656","60.297889709472656"
"482344960","3683","3683","3683","60.42818832397461","60.42818832397461","60.42818832397461"
"482869248","3687","3687","3687","60.17034149169922","60.17034149169922","60.17034149169922"
"483393536","3691","3691","3691","60.23216247558594","60.23216247558594","60.23216247558594"
"483917824","3695","3695","3695","61.651248931884766","61.651248931884766","61.651248931884766"
"484442112","3699","3699","3699","59.11526107788086","59.11526107788086","59.11526107788086"
"484966400","3703","3703","3703","60.84279251098633","60.84279251098633","60.84279251098633"
"485490688","3707","3707","3707","60.854408264160156","60.854408264160156","60.854408264160156"
"486014976","3711","3711","3711","60.21649932861328","60.21649932861328","60.21649932861328"
"486539264","3715","3715","3715","59.33319091796875","59.33319091796875","59.33319091796875"
"487063552","3719","3719","3719","59.90266418457031","59.90266418457031","59.90266418457031"
"487587840","3723","3723","3723","59.75349807739258","59.75349807739258","59.75349807739258"
"488112128","3727","3727","3727","59.24295425415039","59.24295425415039","59.24295425415039"
"488636416","3731","3731","3731","60.97904586791992","60.97904586791992","60.97904586791992"
"489160704","3735","3735","3735","61.48204040527344","61.48204040527344","61.48204040527344"
"489684992","3739","3739","3739","59.98061752319336","59.98061752319336","59.98061752319336"
"490209280","3743","3743","3743","61.221214294433594","61.221214294433594","61.221214294433594"
"490733568","3747","3747","3747","59.11982727050781","59.11982727050781","59.11982727050781"
"491257856","3751","3751","3751","60.33238983154297","60.33238983154297","60.33238983154297"
"491782144","3755","3755","3755","58.62887954711914","58.62887954711914","58.62887954711914"
"492306432","3759","3759","3759","60.920166015625","60.920166015625","60.920166015625"
"492830720","3763","3763","3763","61.61090850830078","61.61090850830078","61.61090850830078"
"493355008","3767","3767","3767","57.933876037597656","57.933876037597656","57.933876037597656"
"493879296","3771","3771","3771","59.8871955871582","59.8871955871582","59.8871955871582"
"494403584","3775","3775","3775","59.448974609375","59.448974609375","59.448974609375"
"494927872","3779","3779","3779","59.41244888305664","59.41244888305664","59.41244888305664"
"495452160","3783","3783","3783","59.4481086730957","59.4481086730957","59.4481086730957"
"495976448","3787","3787","3787","59.94738006591797","59.94738006591797","59.94738006591797"
"496500736","3791","3791","3791","60.052860260009766","60.052860260009766","60.052860260009766"
"497025024","3795","3795","3795","62.06536102294922","62.06536102294922","62.06536102294922"
"497549312","3799","3799","3799","61.2891960144043","61.2891960144043","61.2891960144043"
"498073600","3803","3803","3803","58.46656036376953","58.46656036376953","58.46656036376953"
"498597888","3807","3807","3807","61.85420227050781","61.85420227050781","61.85420227050781"
"499122176","3811","3811","3811","61.20445251464844","61.20445251464844","61.20445251464844"
"499646464","3815","3815","3815","60.29484176635742","60.29484176635742","60.29484176635742"
"500170752","3819","3819","3819","60.75999069213867","60.75999069213867","60.75999069213867"
"500695040","3823","3823","3823","60.76865768432617","60.76865768432617","60.76865768432617"
"501219328","3827","3827","3827","60.1015510559082","60.1015510559082","60.1015510559082"
"501743616","3831","3831","3831","60.29496765136719","60.29496765136719","60.29496765136719"
"502267904","3835","3835","3835","58.09121322631836","58.09121322631836","58.09121322631836"
"502792192","3839","3839","3839","60.6954460144043","60.6954460144043","60.6954460144043"
"503316480","3843","3843","3843","62.413265228271484","62.413265228271484","62.413265228271484"
"503840768","3847","3847","3847","58.22809600830078","58.22809600830078","58.22809600830078"
"504365056","3851","3851","3851","60.98783874511719","60.98783874511719","60.98783874511719"
"504889344","3855","3855","3855","60.5434684753418","60.5434684753418","60.5434684753418"
"505413632","3859","3859","3859","58.195159912109375","58.195159912109375","58.195159912109375"
"505937920","3863","3863","3863","60.47108840942383","60.47108840942383","60.47108840942383"
"506462208","3867","3867","3867","60.26930618286133","60.26930618286133","60.26930618286133"
"506986496","3871","3871","3871","59.02424621582031","59.02424621582031","59.02424621582031"
"507510784","3875","3875","3875","61.60749816894531","61.60749816894531","61.60749816894531"
"508035072","3879","3879","3879","59.90770721435547","59.90770721435547","59.90770721435547"
"508559360","3883","3883","3883","60.4090461730957","60.4090461730957","60.4090461730957"
"509083648","3887","3887","3887","61.61797332763672","61.61797332763672","61.61797332763672"
"509607936","3891","3891","3891","61.8780403137207","61.8780403137207","61.8780403137207"
"510132224","3895","3895","3895","63.26082992553711","63.26082992553711","63.26082992553711"
"510656512","3899","3899","3899","59.82273864746094","59.82273864746094","59.82273864746094"
"511180800","3903","3903","3903","60.76416015625","60.76416015625","60.76416015625"
"511705088","3907","3907","3907","57.786468505859375","57.786468505859375","57.786468505859375"
"512229376","3911","3911","3911","60.7449836730957","60.7449836730957","60.7449836730957"
"512753664","3915","3915","3915","61.293479919433594","61.293479919433594","61.293479919433594"
"513277952","3919","3919","3919","58.31304168701172","58.31304168701172","58.31304168701172"
"513802240","3923","3923","3923","61.58084487915039","61.58084487915039","61.58084487915039"
"514326528","3927","3927","3927","60.98858642578125","60.98858642578125","60.98858642578125"
"514850816","3931","3931","3931","60.76093673706055","60.76093673706055","60.76093673706055"
"515375104","3935","3935","3935","60.00802993774414","60.00802993774414","60.00802993774414"
"515899392","3939","3939","3939","59.59425735473633","59.59425735473633","59.59425735473633"
"516423680","3943","3943","3943","59.95510482788086","59.95510482788086","59.95510482788086"
"516947968","3947","3947","3947","59.831111907958984","59.831111907958984","59.831111907958984"
"517472256","3951","3951","3951","58.35224533081055","58.35224533081055","58.35224533081055"
"517996544","3955","3955","3955","58.90814208984375","58.90814208984375","58.90814208984375"
"518520832","3959","3959","3959","58.861732482910156","58.861732482910156","58.861732482910156"
"519045120","3963","3963","3963","60.213035583496094","60.213035583496094","60.213035583496094"
"519569408","3967","3967","3967","60.44744873046875","60.44744873046875","60.44744873046875"
"520093696","3971","3971","3971","60.1468391418457","60.1468391418457","60.1468391418457"
"520617984","3975","3975","3975","61.56852722167969","61.56852722167969","61.56852722167969"
"521142272","3979","3979","3979","57.85920715332031","57.85920715332031","57.85920715332031"
"521666560","3983","3983","3983","62.53982925415039","62.53982925415039","62.53982925415039"
"522190848","3987","3987","3987","61.48202133178711","61.48202133178711","61.48202133178711"
"522715136","3991","3991","3991","59.46062469482422","59.46062469482422","59.46062469482422"
"523239424","3995","3995","3995","57.686981201171875","57.686981201171875","57.686981201171875"
"523763712","3999","3999","3999","60.42996597290039","60.42996597290039","60.42996597290039"
