"global_step","DRRandom_04-01-36-40 - _step","DRRandom_04-01-36-40 - _step__MIN","DRRandom_04-01-36-40 - _step__MAX","DRRandom_04-01-36-40 - rewards/collision/step","DRRandom_04-01-36-40 - rewards/collision/step__MIN","DRRandom_04-01-36-40 - rewards/collision/step__MAX"
"342884352","2619","2619","2619","-1.2820905447006226","-1.2820905447006226","-1.2820905447006226"
"343408640","2623","2623","2623","-0.9632264971733093","-0.9632264971733093","-0.9632264971733093"
"343932928","2627","2627","2627","-1.1878585815429688","-1.1878585815429688","-1.1878585815429688"
"344457216","2631","2631","2631","-1.4693195819854736","-1.4693195819854736","-1.4693195819854736"
"344981504","2635","2635","2635","-1.528245210647583","-1.528245210647583","-1.528245210647583"
"345505792","2639","2639","2639","-1.654512882232666","-1.654512882232666","-1.654512882232666"
"346030080","2643","2643","2643","-1.6322087049484253","-1.6322087049484253","-1.6322087049484253"
"346554368","2647","2647","2647","-1.5704536437988281","-1.5704536437988281","-1.5704536437988281"
"347078656","2651","2651","2651","-1.7390950918197632","-1.7390950918197632","-1.7390950918197632"
"347602944","2655","2655","2655","-1.4509801864624023","-1.4509801864624023","-1.4509801864624023"
"348127232","2659","2659","2659","-1.3843841552734375","-1.3843841552734375","-1.3843841552734375"
"348651520","2663","2663","2663","-1.8233698606491089","-1.8233698606491089","-1.8233698606491089"
"349175808","2667","2667","2667","-1.3422892093658447","-1.3422892093658447","-1.3422892093658447"
"349700096","2671","2671","2671","-1.3048162460327148","-1.3048162460327148","-1.3048162460327148"
"350224384","2675","2675","2675","-0.7924509048461914","-0.7924509048461914","-0.7924509048461914"
"350748672","2679","2679","2679","-1.2940069437026978","-1.2940069437026978","-1.2940069437026978"
"351272960","2683","2683","2683","-1.5503796339035034","-1.5503796339035034","-1.5503796339035034"
"351797248","2687","2687","2687","-1.6732535362243652","-1.6732535362243652","-1.6732535362243652"
"352321536","2691","2691","2691","-1.1120195388793945","-1.1120195388793945","-1.1120195388793945"
"352845824","2695","2695","2695","-1.9403845071792603","-1.9403845071792603","-1.9403845071792603"
"353370112","2699","2699","2699","-1.6042327880859375","-1.6042327880859375","-1.6042327880859375"
"353894400","2703","2703","2703","-1.3650933504104614","-1.3650933504104614","-1.3650933504104614"
"354418688","2707","2707","2707","-1.1119965314865112","-1.1119965314865112","-1.1119965314865112"
"354942976","2711","2711","2711","-1.0513362884521484","-1.0513362884521484","-1.0513362884521484"
"355467264","2715","2715","2715","-1.851422667503357","-1.851422667503357","-1.851422667503357"
"355991552","2719","2719","2719","-1.115903615951538","-1.115903615951538","-1.115903615951538"
"356515840","2723","2723","2723","-1.3876162767410278","-1.3876162767410278","-1.3876162767410278"
"357040128","2727","2727","2727","-1.5539579391479492","-1.5539579391479492","-1.5539579391479492"
"357564416","2731","2731","2731","-1.6146188974380493","-1.6146188974380493","-1.6146188974380493"
"358088704","2735","2735","2735","-1.5273704528808594","-1.5273704528808594","-1.5273704528808594"
"358612992","2739","2739","2739","-1.4326521158218384","-1.4326521158218384","-1.4326521158218384"
"359137280","2743","2743","2743","-1.5713905096054077","-1.5713905096054077","-1.5713905096054077"
"359661568","2747","2747","2747","-1.279274344444275","-1.279274344444275","-1.279274344444275"
"360185856","2751","2751","2751","-1.5054481029510498","-1.5054481029510498","-1.5054481029510498"
"360710144","2755","2755","2755","-1.5170376300811768","-1.5170376300811768","-1.5170376300811768"
"361234432","2759","2759","2759","-0.8636203408241272","-0.8636203408241272","-0.8636203408241272"
"361758720","2763","2763","2763","-1.5255666971206665","-1.5255666971206665","-1.5255666971206665"
"362283008","2767","2767","2767","-1.7501578330993652","-1.7501578330993652","-1.7501578330993652"
"362807296","2771","2771","2771","-1.4239046573638916","-1.4239046573638916","-1.4239046573638916"
"363331584","2775","2775","2775","-1.6009281873703003","-1.6009281873703003","-1.6009281873703003"
"363855872","2779","2779","2779","-1.4144513607025146","-1.4144513607025146","-1.4144513607025146"
"364380160","2783","2783","2783","-1.4018096923828125","-1.4018096923828125","-1.4018096923828125"
"364904448","2787","2787","2787","-1.25944983959198","-1.25944983959198","-1.25944983959198"
"365428736","2791","2791","2791","-1.6235870122909546","-1.6235870122909546","-1.6235870122909546"
"365953024","2795","2795","2795","-0.8927361369132996","-0.8927361369132996","-0.8927361369132996"
"366477312","2799","2799","2799","-1.2539395093917847","-1.2539395093917847","-1.2539395093917847"
"367001600","2803","2803","2803","-0.6999514102935791","-0.6999514102935791","-0.6999514102935791"
"367525888","2807","2807","2807","-1.3668522834777832","-1.3668522834777832","-1.3668522834777832"
"368050176","2811","2811","2811","-1.3256951570510864","-1.3256951570510864","-1.3256951570510864"
"368574464","2815","2815","2815","-1.6594622135162354","-1.6594622135162354","-1.6594622135162354"
"369098752","2819","2819","2819","-1.173427700996399","-1.173427700996399","-1.173427700996399"
"369623040","2823","2823","2823","-1.0731598138809204","-1.0731598138809204","-1.0731598138809204"
"370147328","2827","2827","2827","-1.1336982250213623","-1.1336982250213623","-1.1336982250213623"
"370671616","2831","2831","2831","-1.2637794017791748","-1.2637794017791748","-1.2637794017791748"
"371195904","2835","2835","2835","-1.794015645980835","-1.794015645980835","-1.794015645980835"
"371720192","2839","2839","2839","-1.243083119392395","-1.243083119392395","-1.243083119392395"
"372244480","2843","2843","2843","-1.1560924053192139","-1.1560924053192139","-1.1560924053192139"
"372768768","2847","2847","2847","-1.0057778358459473","-1.0057778358459473","-1.0057778358459473"
"373293056","2851","2851","2851","-1.244717001914978","-1.244717001914978","-1.244717001914978"
"373817344","2855","2855","2855","-1.3856620788574219","-1.3856620788574219","-1.3856620788574219"
"374341632","2859","2859","2859","-1.124117136001587","-1.124117136001587","-1.124117136001587"
"374865920","2863","2863","2863","-1.2034364938735962","-1.2034364938735962","-1.2034364938735962"
"375390208","2867","2867","2867","-1.378248929977417","-1.378248929977417","-1.378248929977417"
"375914496","2871","2871","2871","-1.327565312385559","-1.327565312385559","-1.327565312385559"
"376438784","2875","2875","2875","-1.7827012538909912","-1.7827012538909912","-1.7827012538909912"
"376963072","2879","2879","2879","-1.497092366218567","-1.497092366218567","-1.497092366218567"
"377487360","2883","2883","2883","-2.1548478603363037","-2.1548478603363037","-2.1548478603363037"
"378011648","2887","2887","2887","-0.9948355555534363","-0.9948355555534363","-0.9948355555534363"
"378535936","2891","2891","2891","-1.5105557441711426","-1.5105557441711426","-1.5105557441711426"
"379060224","2895","2895","2895","-1.107365369796753","-1.107365369796753","-1.107365369796753"
"379584512","2899","2899","2899","-1.2561185359954834","-1.2561185359954834","-1.2561185359954834"
"380108800","2903","2903","2903","-1.094970703125","-1.094970703125","-1.094970703125"
"380633088","2907","2907","2907","-0.9328945875167847","-0.9328945875167847","-0.9328945875167847"
"381157376","2911","2911","2911","-0.9560290575027466","-0.9560290575027466","-0.9560290575027466"
"381681664","2915","2915","2915","-1.537628412246704","-1.537628412246704","-1.537628412246704"
"382205952","2919","2919","2919","-1.389289379119873","-1.389289379119873","-1.389289379119873"
"382730240","2923","2923","2923","-1.1598458290100098","-1.1598458290100098","-1.1598458290100098"
"383254528","2927","2927","2927","-1.4269205331802368","-1.4269205331802368","-1.4269205331802368"
"383778816","2931","2931","2931","-1.6719523668289185","-1.6719523668289185","-1.6719523668289185"
"384303104","2935","2935","2935","-1.6277849674224854","-1.6277849674224854","-1.6277849674224854"
"384827392","2939","2939","2939","-1.1430473327636719","-1.1430473327636719","-1.1430473327636719"
"385351680","2943","2943","2943","-1.699759602546692","-1.699759602546692","-1.699759602546692"
"385875968","2947","2947","2947","-1.3614180088043213","-1.3614180088043213","-1.3614180088043213"
"386400256","2951","2951","2951","-1.096224069595337","-1.096224069595337","-1.096224069595337"
"386924544","2955","2955","2955","-1.1610605716705322","-1.1610605716705322","-1.1610605716705322"
"387448832","2959","2959","2959","-1.3245452642440796","-1.3245452642440796","-1.3245452642440796"
"387973120","2963","2963","2963","-0.9273266196250916","-0.9273266196250916","-0.9273266196250916"
"388497408","2967","2967","2967","-1.1628336906433105","-1.1628336906433105","-1.1628336906433105"
"389021696","2971","2971","2971","-1.1459736824035645","-1.1459736824035645","-1.1459736824035645"
"389545984","2975","2975","2975","-1.5116147994995117","-1.5116147994995117","-1.5116147994995117"
"390070272","2979","2979","2979","-1.3444079160690308","-1.3444079160690308","-1.3444079160690308"
"390594560","2983","2983","2983","-1.3863282203674316","-1.3863282203674316","-1.3863282203674316"
"391118848","2987","2987","2987","-0.8115575909614563","-0.8115575909614563","-0.8115575909614563"
"391643136","2991","2991","2991","-1.1188585758209229","-1.1188585758209229","-1.1188585758209229"
"392167424","2995","2995","2995","-1.2693756818771362","-1.2693756818771362","-1.2693756818771362"
"392691712","2999","2999","2999","-1.2104142904281616","-1.2104142904281616","-1.2104142904281616"
"393216000","3003","3003","3003","-1.3964980840682983","-1.3964980840682983","-1.3964980840682983"
"393740288","3007","3007","3007","-0.9331510066986084","-0.9331510066986084","-0.9331510066986084"
"394264576","3011","3011","3011","-1.4603396654129028","-1.4603396654129028","-1.4603396654129028"
"394788864","3015","3015","3015","-1.1809929609298706","-1.1809929609298706","-1.1809929609298706"
"395313152","3019","3019","3019","-1.2620302438735962","-1.2620302438735962","-1.2620302438735962"
"395837440","3023","3023","3023","-1.337949514389038","-1.337949514389038","-1.337949514389038"
"396361728","3027","3027","3027","-1.0299983024597168","-1.0299983024597168","-1.0299983024597168"
"396886016","3031","3031","3031","-1.1843327283859253","-1.1843327283859253","-1.1843327283859253"
"397410304","3035","3035","3035","-0.9631139039993286","-0.9631139039993286","-0.9631139039993286"
"397934592","3039","3039","3039","-0.8271124958992004","-0.8271124958992004","-0.8271124958992004"
"398458880","3043","3043","3043","-1.2782799005508423","-1.2782799005508423","-1.2782799005508423"
"398983168","3047","3047","3047","-1.352593183517456","-1.352593183517456","-1.352593183517456"
"399507456","3051","3051","3051","-1.261566400527954","-1.261566400527954","-1.261566400527954"
"400031744","3055","3055","3055","-1.732971429824829","-1.732971429824829","-1.732971429824829"
"400556032","3059","3059","3059","-1.1333918571472168","-1.1333918571472168","-1.1333918571472168"
"401080320","3063","3063","3063","-1.4394570589065552","-1.4394570589065552","-1.4394570589065552"
"401604608","3067","3067","3067","-1.3614752292633057","-1.3614752292633057","-1.3614752292633057"
"402128896","3071","3071","3071","-1.540605902671814","-1.540605902671814","-1.540605902671814"
"402653184","3075","3075","3075","-1.5741108655929565","-1.5741108655929565","-1.5741108655929565"
"403177472","3079","3079","3079","-1.1640477180480957","-1.1640477180480957","-1.1640477180480957"
"403701760","3083","3083","3083","-0.9432505369186401","-0.9432505369186401","-0.9432505369186401"
"404226048","3087","3087","3087","-1.1698806285858154","-1.1698806285858154","-1.1698806285858154"
"404750336","3091","3091","3091","-0.8042238354682922","-0.8042238354682922","-0.8042238354682922"
"405274624","3095","3095","3095","-1.2405685186386108","-1.2405685186386108","-1.2405685186386108"
"405798912","3099","3099","3099","-1.4136358499526978","-1.4136358499526978","-1.4136358499526978"
"406323200","3103","3103","3103","-0.7595045566558838","-0.7595045566558838","-0.7595045566558838"
"406847488","3107","3107","3107","-1.4317147731781006","-1.4317147731781006","-1.4317147731781006"
"407371776","3111","3111","3111","-1.2141764163970947","-1.2141764163970947","-1.2141764163970947"
"407896064","3115","3115","3115","-1.2491005659103394","-1.2491005659103394","-1.2491005659103394"
"408420352","3119","3119","3119","-1.271041989326477","-1.271041989326477","-1.271041989326477"
"408944640","3123","3123","3123","-1.1580402851104736","-1.1580402851104736","-1.1580402851104736"
"409468928","3127","3127","3127","-1.3003530502319336","-1.3003530502319336","-1.3003530502319336"
"409993216","3131","3131","3131","-1.7364797592163086","-1.7364797592163086","-1.7364797592163086"
"410517504","3135","3135","3135","-1.2766720056533813","-1.2766720056533813","-1.2766720056533813"
"411041792","3139","3139","3139","-1.1059026718139648","-1.1059026718139648","-1.1059026718139648"
"411566080","3143","3143","3143","-0.9961519241333008","-0.9961519241333008","-0.9961519241333008"
"412090368","3147","3147","3147","-0.8457922339439392","-0.8457922339439392","-0.8457922339439392"
"412614656","3151","3151","3151","-0.972497820854187","-0.972497820854187","-0.972497820854187"
"413138944","3155","3155","3155","-1.6386001110076904","-1.6386001110076904","-1.6386001110076904"
"413663232","3159","3159","3159","-0.9897832870483398","-0.9897832870483398","-0.9897832870483398"
"414187520","3163","3163","3163","-1.5183546543121338","-1.5183546543121338","-1.5183546543121338"
"414711808","3167","3167","3167","-1.528063178062439","-1.528063178062439","-1.528063178062439"
"415236096","3171","3171","3171","-1.180206298828125","-1.180206298828125","-1.180206298828125"
"415760384","3175","3175","3175","-0.9491130113601685","-0.9491130113601685","-0.9491130113601685"
"416284672","3179","3179","3179","-1.3935085535049438","-1.3935085535049438","-1.3935085535049438"
"416808960","3183","3183","3183","-1.3898414373397827","-1.3898414373397827","-1.3898414373397827"
"417333248","3187","3187","3187","-1.5145751237869263","-1.5145751237869263","-1.5145751237869263"
"417857536","3191","3191","3191","-1.064734935760498","-1.064734935760498","-1.064734935760498"
"418381824","3195","3195","3195","-1.3370225429534912","-1.3370225429534912","-1.3370225429534912"
"418906112","3199","3199","3199","-1.312134861946106","-1.312134861946106","-1.312134861946106"
"419430400","3203","3203","3203","-1.6103342771530151","-1.6103342771530151","-1.6103342771530151"
"419954688","3207","3207","3207","-1.2328407764434814","-1.2328407764434814","-1.2328407764434814"
"420478976","3211","3211","3211","-0.8237849473953247","-0.8237849473953247","-0.8237849473953247"
"421003264","3215","3215","3215","-1.2571948766708374","-1.2571948766708374","-1.2571948766708374"
"421527552","3219","3219","3219","-1.4329029321670532","-1.4329029321670532","-1.4329029321670532"
"422051840","3223","3223","3223","-1.2697925567626953","-1.2697925567626953","-1.2697925567626953"
"422576128","3227","3227","3227","-1.0877962112426758","-1.0877962112426758","-1.0877962112426758"
"423100416","3231","3231","3231","-1.4916951656341553","-1.4916951656341553","-1.4916951656341553"
"423624704","3235","3235","3235","-0.7312080264091492","-0.7312080264091492","-0.7312080264091492"
"424148992","3239","3239","3239","-0.8475208282470703","-0.8475208282470703","-0.8475208282470703"
"424673280","3243","3243","3243","-0.8149858713150024","-0.8149858713150024","-0.8149858713150024"
"425197568","3247","3247","3247","-1.061884880065918","-1.061884880065918","-1.061884880065918"
"425721856","3251","3251","3251","-1.1236273050308228","-1.1236273050308228","-1.1236273050308228"
"426246144","3255","3255","3255","-1.2386642694473267","-1.2386642694473267","-1.2386642694473267"
"426770432","3259","3259","3259","-1.7378476858139038","-1.7378476858139038","-1.7378476858139038"
"427294720","3263","3263","3263","-1.0424801111221313","-1.0424801111221313","-1.0424801111221313"
"427819008","3267","3267","3267","-1.934002161026001","-1.934002161026001","-1.934002161026001"
"428343296","3271","3271","3271","-0.8699919581413269","-0.8699919581413269","-0.8699919581413269"
"428867584","3275","3275","3275","-1.3496636152267456","-1.3496636152267456","-1.3496636152267456"
"429391872","3279","3279","3279","-1.35832941532135","-1.35832941532135","-1.35832941532135"
"429916160","3283","3283","3283","-1.2923823595046997","-1.2923823595046997","-1.2923823595046997"
"430440448","3287","3287","3287","-1.2243326902389526","-1.2243326902389526","-1.2243326902389526"
"430964736","3291","3291","3291","-1.003477931022644","-1.003477931022644","-1.003477931022644"
"431489024","3295","3295","3295","-1.2424414157867432","-1.2424414157867432","-1.2424414157867432"
"432013312","3299","3299","3299","-0.6339056491851807","-0.6339056491851807","-0.6339056491851807"
"432537600","3303","3303","3303","-1.252543330192566","-1.252543330192566","-1.252543330192566"
"433061888","3307","3307","3307","-1.59499192237854","-1.59499192237854","-1.59499192237854"
"433586176","3311","3311","3311","-0.7590722441673279","-0.7590722441673279","-0.7590722441673279"
"434110464","3315","3315","3315","-1.0372780561447144","-1.0372780561447144","-1.0372780561447144"
"434634752","3319","3319","3319","-0.8080282211303711","-0.8080282211303711","-0.8080282211303711"
"435159040","3323","3323","3323","-1.076810359954834","-1.076810359954834","-1.076810359954834"
"435683328","3327","3327","3327","-1.001804232597351","-1.001804232597351","-1.001804232597351"
"436207616","3331","3331","3331","-1.1294870376586914","-1.1294870376586914","-1.1294870376586914"
"436731904","3335","3335","3335","-1.038659930229187","-1.038659930229187","-1.038659930229187"
"437256192","3339","3339","3339","-1.5062305927276611","-1.5062305927276611","-1.5062305927276611"
"437780480","3343","3343","3343","-1.1589205265045166","-1.1589205265045166","-1.1589205265045166"
"438304768","3347","3347","3347","-0.8169158101081848","-0.8169158101081848","-0.8169158101081848"
"438829056","3351","3351","3351","-0.9855811595916748","-0.9855811595916748","-0.9855811595916748"
"439353344","3355","3355","3355","-1.1730682849884033","-1.1730682849884033","-1.1730682849884033"
"439877632","3359","3359","3359","-1.1843719482421875","-1.1843719482421875","-1.1843719482421875"
"440401920","3363","3363","3363","-0.7751294374465942","-0.7751294374465942","-0.7751294374465942"
"440926208","3367","3367","3367","-1.0789707899093628","-1.0789707899093628","-1.0789707899093628"
"441450496","3371","3371","3371","-1.7195905447006226","-1.7195905447006226","-1.7195905447006226"
"441974784","3375","3375","3375","-0.7481943368911743","-0.7481943368911743","-0.7481943368911743"
"442499072","3379","3379","3379","-1.1581553220748901","-1.1581553220748901","-1.1581553220748901"
"443023360","3383","3383","3383","-1.126179814338684","-1.126179814338684","-1.126179814338684"
"443547648","3387","3387","3387","-1.1627861261367798","-1.1627861261367798","-1.1627861261367798"
"444071936","3391","3391","3391","-1.3298317193984985","-1.3298317193984985","-1.3298317193984985"
"444596224","3395","3395","3395","-0.9457413554191589","-0.9457413554191589","-0.9457413554191589"
"445120512","3399","3399","3399","-0.8885596990585327","-0.8885596990585327","-0.8885596990585327"
"445644800","3403","3403","3403","-0.9867993593215942","-0.9867993593215942","-0.9867993593215942"
"446169088","3407","3407","3407","-1.222602367401123","-1.222602367401123","-1.222602367401123"
"446693376","3411","3411","3411","-1.1663795709609985","-1.1663795709609985","-1.1663795709609985"
"447217664","3415","3415","3415","-1.3319300413131714","-1.3319300413131714","-1.3319300413131714"
"447741952","3419","3419","3419","-0.8959222435951233","-0.8959222435951233","-0.8959222435951233"
"448266240","3423","3423","3423","-1.3998708724975586","-1.3998708724975586","-1.3998708724975586"
"448790528","3427","3427","3427","-1.0768914222717285","-1.0768914222717285","-1.0768914222717285"
"449314816","3431","3431","3431","-1.0269423723220825","-1.0269423723220825","-1.0269423723220825"
"449839104","3435","3435","3435","-1.1848738193511963","-1.1848738193511963","-1.1848738193511963"
"450363392","3439","3439","3439","-1.0208745002746582","-1.0208745002746582","-1.0208745002746582"
"450887680","3443","3443","3443","-0.8468765616416931","-0.8468765616416931","-0.8468765616416931"
"451411968","3447","3447","3447","-0.9744521379470825","-0.9744521379470825","-0.9744521379470825"
"451936256","3451","3451","3451","-1.5572000741958618","-1.5572000741958618","-1.5572000741958618"
"452460544","3455","3455","3455","-1.2915581464767456","-1.2915581464767456","-1.2915581464767456"
"452984832","3459","3459","3459","-0.7928277254104614","-0.7928277254104614","-0.7928277254104614"
"453509120","3463","3463","3463","-1.293336272239685","-1.293336272239685","-1.293336272239685"
"454033408","3467","3467","3467","-1.1860941648483276","-1.1860941648483276","-1.1860941648483276"
"454557696","3471","3471","3471","-1.5252946615219116","-1.5252946615219116","-1.5252946615219116"
"455081984","3475","3475","3475","-1.561705231666565","-1.561705231666565","-1.561705231666565"
"455606272","3479","3479","3479","-0.9259875416755676","-0.9259875416755676","-0.9259875416755676"
"456130560","3483","3483","3483","-1.6195549964904785","-1.6195549964904785","-1.6195549964904785"
"456654848","3487","3487","3487","-1.3426324129104614","-1.3426324129104614","-1.3426324129104614"
"457179136","3491","3491","3491","-1.2635765075683594","-1.2635765075683594","-1.2635765075683594"
"457703424","3495","3495","3495","-1.2655667066574097","-1.2655667066574097","-1.2655667066574097"
"458227712","3499","3499","3499","-0.9562367796897888","-0.9562367796897888","-0.9562367796897888"
"458752000","3503","3503","3503","-1.4261046648025513","-1.4261046648025513","-1.4261046648025513"
"459276288","3507","3507","3507","-1.3461575508117676","-1.3461575508117676","-1.3461575508117676"
"459800576","3511","3511","3511","-1.2917753458023071","-1.2917753458023071","-1.2917753458023071"
"460324864","3515","3515","3515","-1.3429737091064453","-1.3429737091064453","-1.3429737091064453"
"460849152","3519","3519","3519","-1.3040683269500732","-1.3040683269500732","-1.3040683269500732"
"461373440","3523","3523","3523","-0.9689855575561523","-0.9689855575561523","-0.9689855575561523"
"461897728","3527","3527","3527","-1.362562894821167","-1.362562894821167","-1.362562894821167"
"462422016","3531","3531","3531","-1.6459200382232666","-1.6459200382232666","-1.6459200382232666"
"462946304","3535","3535","3535","-0.7507395148277283","-0.7507395148277283","-0.7507395148277283"
"463470592","3539","3539","3539","-1.1854124069213867","-1.1854124069213867","-1.1854124069213867"
"463994880","3543","3543","3543","-1.0097943544387817","-1.0097943544387817","-1.0097943544387817"
"464519168","3547","3547","3547","-1.198149561882019","-1.198149561882019","-1.198149561882019"
"465043456","3551","3551","3551","-0.9305382966995239","-0.9305382966995239","-0.9305382966995239"
"465567744","3555","3555","3555","-1.461892008781433","-1.461892008781433","-1.461892008781433"
"466092032","3559","3559","3559","-1.3175451755523682","-1.3175451755523682","-1.3175451755523682"
"466616320","3563","3563","3563","-1.1407268047332764","-1.1407268047332764","-1.1407268047332764"
"467140608","3567","3567","3567","-1.0939983129501343","-1.0939983129501343","-1.0939983129501343"
"467664896","3571","3571","3571","-1.2648093700408936","-1.2648093700408936","-1.2648093700408936"
"468189184","3575","3575","3575","-1.010498046875","-1.010498046875","-1.010498046875"
"468713472","3579","3579","3579","-0.9749177098274231","-0.9749177098274231","-0.9749177098274231"
"469237760","3583","3583","3583","-1.079253077507019","-1.079253077507019","-1.079253077507019"
"469762048","3587","3587","3587","-1.059714674949646","-1.059714674949646","-1.059714674949646"
"470286336","3591","3591","3591","-1.1340875625610352","-1.1340875625610352","-1.1340875625610352"
"470810624","3595","3595","3595","-1.3569839000701904","-1.3569839000701904","-1.3569839000701904"
"471334912","3599","3599","3599","-0.9280603528022766","-0.9280603528022766","-0.9280603528022766"
"471859200","3603","3603","3603","-1.0091264247894287","-1.0091264247894287","-1.0091264247894287"
"472383488","3607","3607","3607","-1.474683403968811","-1.474683403968811","-1.474683403968811"
"472907776","3611","3611","3611","-1.4664373397827148","-1.4664373397827148","-1.4664373397827148"
"473432064","3615","3615","3615","-1.19827401638031","-1.19827401638031","-1.19827401638031"
"473956352","3619","3619","3619","-1.226203441619873","-1.226203441619873","-1.226203441619873"
"474480640","3623","3623","3623","-0.925421416759491","-0.925421416759491","-0.925421416759491"
"475004928","3627","3627","3627","-0.758013904094696","-0.758013904094696","-0.758013904094696"
"475529216","3631","3631","3631","-1.059551477432251","-1.059551477432251","-1.059551477432251"
"476053504","3635","3635","3635","-1.3147656917572021","-1.3147656917572021","-1.3147656917572021"
"476577792","3639","3639","3639","-1.2032212018966675","-1.2032212018966675","-1.2032212018966675"
"477102080","3643","3643","3643","-0.8866534233093262","-0.8866534233093262","-0.8866534233093262"
"477626368","3647","3647","3647","-0.886469841003418","-0.886469841003418","-0.886469841003418"
"478150656","3651","3651","3651","-0.9898519515991211","-0.9898519515991211","-0.9898519515991211"
"478674944","3655","3655","3655","-1.1014634370803833","-1.1014634370803833","-1.1014634370803833"
"479199232","3659","3659","3659","-0.6228141784667969","-0.6228141784667969","-0.6228141784667969"
"479723520","3663","3663","3663","-1.3252114057540894","-1.3252114057540894","-1.3252114057540894"
"480247808","3667","3667","3667","-1.1229885816574097","-1.1229885816574097","-1.1229885816574097"
"480772096","3671","3671","3671","-1.2199848890304565","-1.2199848890304565","-1.2199848890304565"
"481296384","3675","3675","3675","-1.3758108615875244","-1.3758108615875244","-1.3758108615875244"
"481820672","3679","3679","3679","-1.24843430519104","-1.24843430519104","-1.24843430519104"
"482344960","3683","3683","3683","-1.143788456916809","-1.143788456916809","-1.143788456916809"
"482869248","3687","3687","3687","-1.2075055837631226","-1.2075055837631226","-1.2075055837631226"
"483393536","3691","3691","3691","-0.9804378151893616","-0.9804378151893616","-0.9804378151893616"
"483917824","3695","3695","3695","-1.184971809387207","-1.184971809387207","-1.184971809387207"
"484442112","3699","3699","3699","-1.4067394733428955","-1.4067394733428955","-1.4067394733428955"
"484966400","3703","3703","3703","-1.158395528793335","-1.158395528793335","-1.158395528793335"
"485490688","3707","3707","3707","-1.086648941040039","-1.086648941040039","-1.086648941040039"
"486014976","3711","3711","3711","-1.0515974760055542","-1.0515974760055542","-1.0515974760055542"
"486539264","3715","3715","3715","-1.3611565828323364","-1.3611565828323364","-1.3611565828323364"
"487063552","3719","3719","3719","-1.2778372764587402","-1.2778372764587402","-1.2778372764587402"
"487587840","3723","3723","3723","-0.6531665921211243","-0.6531665921211243","-0.6531665921211243"
"488112128","3727","3727","3727","-1.219880223274231","-1.219880223274231","-1.219880223274231"
"488636416","3731","3731","3731","-1.4005868434906006","-1.4005868434906006","-1.4005868434906006"
"489160704","3735","3735","3735","-0.9422643780708313","-0.9422643780708313","-0.9422643780708313"
"489684992","3739","3739","3739","-1.0135754346847534","-1.0135754346847534","-1.0135754346847534"
"490209280","3743","3743","3743","-1.038555383682251","-1.038555383682251","-1.038555383682251"
"490733568","3747","3747","3747","-1.1385960578918457","-1.1385960578918457","-1.1385960578918457"
"491257856","3751","3751","3751","-0.8686810731887817","-0.8686810731887817","-0.8686810731887817"
"491782144","3755","3755","3755","-1.0578340291976929","-1.0578340291976929","-1.0578340291976929"
"492306432","3759","3759","3759","-0.9259260892868042","-0.9259260892868042","-0.9259260892868042"
"492830720","3763","3763","3763","-1.0377137660980225","-1.0377137660980225","-1.0377137660980225"
"493355008","3767","3767","3767","-1.5398173332214355","-1.5398173332214355","-1.5398173332214355"
"493879296","3771","3771","3771","-0.7739966511726379","-0.7739966511726379","-0.7739966511726379"
"494403584","3775","3775","3775","-1.2997634410858154","-1.2997634410858154","-1.2997634410858154"
"494927872","3779","3779","3779","-0.9167462587356567","-0.9167462587356567","-0.9167462587356567"
"495452160","3783","3783","3783","-1.2713565826416016","-1.2713565826416016","-1.2713565826416016"
"495976448","3787","3787","3787","-1.2195603847503662","-1.2195603847503662","-1.2195603847503662"
"496500736","3791","3791","3791","-1.5167582035064697","-1.5167582035064697","-1.5167582035064697"
"497025024","3795","3795","3795","-1.0365149974822998","-1.0365149974822998","-1.0365149974822998"
"497549312","3799","3799","3799","-0.9294512867927551","-0.9294512867927551","-0.9294512867927551"
"498073600","3803","3803","3803","-1.3526480197906494","-1.3526480197906494","-1.3526480197906494"
"498597888","3807","3807","3807","-0.8890379667282104","-0.8890379667282104","-0.8890379667282104"
"499122176","3811","3811","3811","-0.7001555562019348","-0.7001555562019348","-0.7001555562019348"
"499646464","3815","3815","3815","-1.232736587524414","-1.232736587524414","-1.232736587524414"
"500170752","3819","3819","3819","-0.7880033850669861","-0.7880033850669861","-0.7880033850669861"
"500695040","3823","3823","3823","-1.108459711074829","-1.108459711074829","-1.108459711074829"
"501219328","3827","3827","3827","-1.0066314935684204","-1.0066314935684204","-1.0066314935684204"
"501743616","3831","3831","3831","-1.1669117212295532","-1.1669117212295532","-1.1669117212295532"
"502267904","3835","3835","3835","-1.1448233127593994","-1.1448233127593994","-1.1448233127593994"
"502792192","3839","3839","3839","-1.1655086278915405","-1.1655086278915405","-1.1655086278915405"
"503316480","3843","3843","3843","-1.0271422863006592","-1.0271422863006592","-1.0271422863006592"
"503840768","3847","3847","3847","-1.4288781881332397","-1.4288781881332397","-1.4288781881332397"
"504365056","3851","3851","3851","-1.0183701515197754","-1.0183701515197754","-1.0183701515197754"
"504889344","3855","3855","3855","-1.0698286294937134","-1.0698286294937134","-1.0698286294937134"
"505413632","3859","3859","3859","-1.1115275621414185","-1.1115275621414185","-1.1115275621414185"
"505937920","3863","3863","3863","-0.9633153080940247","-0.9633153080940247","-0.9633153080940247"
